,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,has_availability,availability_30,availability_365,review_scores_accuracy,review_scores_cleanliness,reviews_per_month,place,south,verification_count,email_ver,jumio_ver,phone_ver,host_response_rate%,host_acceptance_rate%,days_as_host,days_since_last_rev,days_since_first_rev,minimum_nights,communication_score
108585,within an hour,t,0.0,t,t,t,0,69,4.91,4.91,0.41,Rome,0,5,1,1,1,100,100,979,732,892,3,4.91
103921,within an hour,t,1.0,t,f,t,8,149,4.98,4.95,2.63,Rome,0,3,1,0,1,100,100,2535,95,1430,2,4.95
112823,within an hour,f,0.0,t,t,t,28,178,5.0,5.0,1.0,Rome,0,2,1,0,1,100,100,136,88,88,2,5.0
99730,within an hour,f,2.0,t,t,t,0,0,4.83,4.77,0.82,Rome,0,7,1,0,1,100,100,2394,976,2025,2,4.855
112507,within a few hours,f,0.0,t,t,t,12,337,4.92,4.92,6.43,Rome,0,2,1,0,1,100,86,2582,91,139,2,4.92
104096,within an hour,f,1.0,t,t,t,0,0,5.0,4.0,0.02,Rome,0,5,1,1,1,100,100,2435,1423,1423,1,5.0
111996,within an hour,f,248.0,t,t,t,20,109,4.09,4.45,2.46,Rome,0,7,1,1,1,100,99,2671,105,217,2,4.73
94876,within a day,f,5.0,t,t,t,0,311,4.76,4.81,0.82,Rome,0,9,1,1,1,50,0,3511,934,2907,1,4.890000000000001
109645,within an hour,f,0.0,t,f,t,0,92,5.0,5.0,0.08,Rome,0,2,1,0,1,100,100,2118,739,791,1,5.0
111928,within a day,f,0.0,t,t,t,0,191,5.0,5.0,1.5,Rome,0,2,1,0,1,70,50,255,121,123,3,5.0
96096,within a day,f,1.0,t,f,t,21,242,4.71,4.0,0.09,Rome,0,3,1,0,1,60,75,2678,113,2510,14,4.785
99006,within a few hours,f,13.0,t,t,t,7,326,4.52,4.4,0.89,Rome,0,6,1,1,1,100,77,2269,732,2198,1,4.545
94081,within an hour,t,1.0,t,t,t,14,281,4.98,4.95,1.4,Rome,0,5,1,1,1,100,100,3569,108,3347,4,4.96
104997,within an hour,t,12.0,t,t,t,7,113,4.82,4.88,0.43,Rome,0,6,1,0,1,100,82,2977,790,1257,3,4.82
103122,within an hour,f,1.0,t,f,t,0,0,4.97,4.85,1.41,Rome,0,4,1,0,1,100,67,2151,762,1531,3,4.965
110942,within an hour,t,8.0,t,t,t,11,333,4.97,5.0,3.03,Rome,0,5,1,1,1,100,100,2008,101,370,2,4.949999999999999
110849,within an hour,f,1.0,t,t,t,0,0,3.5,4.0,0.94,Rome,0,8,1,1,1,100,100,3326,126,148,1,4.5
100309,within a day,f,0.0,t,t,t,0,7,4.94,4.96,3.17,Rome,0,9,1,1,1,86,62,2028,739,1969,2,4.95
99342,within an hour,f,6.0,t,t,t,28,202,5.0,4.86,0.18,Rome,0,8,1,1,1,100,100,2173,198,1278,1,5.0
110614,within an hour,t,6.0,t,t,t,30,357,4.78,4.67,1.16,Rome,0,7,1,1,1,100,98,2031,184,550,1,4.89
106687,within an hour,t,1.0,t,f,t,0,0,4.9,4.8,0.6,Rome,0,2,1,0,1,100,100,1248,723,1084,3,4.95
102712,within an hour,t,0.0,t,t,t,3,327,4.85,4.77,1.64,Rome,0,8,1,1,1,100,100,1631,122,1618,2,4.85
101082,within an hour,f,4.0,t,t,t,3,214,4.86,4.75,0.19,Rome,0,4,1,0,1,100,100,3612,960,1856,1,4.93
98060,within an hour,f,3.0,t,t,t,0,252,4.71,4.66,1.35,Rome,0,6,1,1,1,100,100,2419,790,2152,2,4.845
108286,within an hour,f,8.0,t,t,t,27,355,3.67,4.0,0.12,Rome,0,2,1,0,1,97,100,983,122,821,1,3.67
94243,within an hour,t,1.0,t,t,t,16,296,4.95,4.98,2.73,Rome,0,9,1,1,1,100,100,3301,129,3216,2,4.98
101499,within an hour,t,1.0,t,t,t,0,0,4.92,4.92,2.57,Rome,0,7,1,1,1,100,100,1820,728,1775,1,4.93
97849,within an hour,f,1.0,t,t,t,13,303,4.8,4.63,0.7,Rome,0,5,1,1,1,100,100,2360,130,2171,3,4.92
96495,within a few hours,f,1.0,t,t,t,19,136,4.82,4.71,2.59,Rome,0,5,1,1,1,100,100,2578,110,2523,4,4.615
112536,within an hour,f,0.0,t,f,t,26,361,5.0,5.0,0.71,Rome,0,4,1,0,1,100,100,1837,130,168,1,5.0
105641,within an hour,f,58.0,t,t,t,0,0,4.27,4.27,0.31,Rome,0,2,1,0,1,100,100,1308,562,1149,1,4.405
101205,within an hour,t,1.0,t,t,t,2,32,4.98,4.92,1.85,Rome,0,7,1,0,1,100,100,1867,144,1802,3,4.995
97300,within a few hours,f,2.0,t,t,t,0,252,4.91,4.93,3.96,Rome,0,5,1,1,1,100,0,2446,506,2400,2,4.955
93427,within an hour,f,44.0,t,t,t,0,314,4.63,4.57,1.32,Rome,0,8,1,1,1,100,100,4100,418,3950,3,4.789999999999999
100610,within a day,f,15.0,t,t,t,5,264,4.9,4.83,0.72,Rome,0,7,1,1,1,60,75,3056,113,1946,2,4.965
100898,within an hour,f,1.0,t,f,t,0,0,5.0,3.0,0.03,Rome,0,4,1,0,1,100,100,2444,1871,1873,2,5.0
105109,within an hour,f,4.0,t,f,t,28,363,3.2,4.4,0.13,Rome,0,3,1,0,1,100,100,2326,144,1254,1,4.1
112387,within an hour,f,1.0,t,t,t,0,8,4.83,4.5,1.91,Rome,0,2,1,0,1,100,100,701,109,177,1,5.0
98463,within an hour,f,3.0,t,t,t,6,341,5.0,5.0,0.04,Rome,0,7,1,1,1,100,79,4088,802,2278,7,5.0
99644,within an hour,t,9.0,t,t,t,16,237,5.0,5.0,0.03,Rome,0,8,1,1,1,100,100,2473,1119,1119,1,5.0
104091,a few days or more,f,2.0,t,f,t,30,365,5.0,4.0,0.04,Rome,0,2,1,0,1,0,0,1428,871,871,2,5.0
108280,within an hour,f,0.0,t,f,t,0,0,5.0,4.67,0.11,Rome,0,3,1,0,1,100,50,968,807,926,7,5.0
108720,within an hour,f,22.0,t,t,t,8,284,4.67,4.67,0.45,Rome,0,9,1,1,1,90,93,3055,101,884,3,4.875
112068,within an hour,f,1.0,t,t,t,7,342,3.0,3.0,0.46,Rome,0,2,1,0,1,100,83,323,123,214,1,2.75
94450,within a few hours,t,6.0,t,f,t,4,256,4.71,4.71,0.08,Rome,0,4,1,0,1,100,72,3611,1788,2868,3,4.640000000000001
107390,a few days or more,f,2.0,t,t,t,16,242,4.87,4.79,1.19,Rome,0,5,1,1,1,30,42,2898,138,1040,1,4.775
106600,within an hour,t,1.0,t,t,t,0,283,4.85,5.0,1.21,Rome,0,5,1,1,1,100,100,1201,791,1073,1,4.98
100785,within a few hours,f,6.0,t,t,t,0,133,4.92,4.93,1.22,Rome,0,8,1,1,1,100,100,3094,738,1833,2,4.93
94304,within an hour,f,1.0,t,f,t,7,67,4.9,4.88,0.42,Rome,0,4,1,0,1,100,100,3272,2682,3245,3,4.9399999999999995
96924,within an hour,f,1.0,t,t,t,0,0,4.93,4.91,1.17,Rome,0,6,1,1,1,100,100,2541,515,2396,2,4.970000000000001
108104,within an hour,t,1.0,t,t,t,4,224,4.94,4.94,1.22,Rome,0,2,1,0,1,88,100,1026,144,895,2,4.955
112440,within an hour,f,30.0,t,t,t,2,264,4.6,4.2,2.34,Rome,0,5,1,1,1,99,100,3772,103,147,3,4.8
108990,within an hour,t,1.0,t,t,t,0,67,5.0,5.0,0.31,Rome,0,4,1,0,1,100,100,2391,615,865,1,5.0
100100,within a day,f,6.0,t,t,t,9,205,4.63,4.72,0.39,Rome,0,5,1,1,1,55,74,2502,183,2002,2,4.54
106606,within an hour,f,6.0,t,t,t,17,310,4.89,5.0,0.45,Rome,0,5,1,1,1,100,97,1133,102,746,5,5.0
97686,within an hour,f,3.0,t,t,t,0,0,4.95,4.88,1.95,Rome,0,6,0,1,1,100,100,2383,733,2372,30,4.92
98327,within an hour,f,1.0,t,t,t,0,113,4.67,4.67,0.09,Rome,0,5,1,1,1,100,25,2422,894,2104,6,4.915
100251,within a day,f,5.0,t,f,t,0,161,4.92,4.54,0.2,Rome,0,6,1,1,1,50,100,2129,865,2012,3,4.96
101389,within an hour,t,2.0,t,t,t,17,177,4.98,4.98,0.83,Rome,0,7,1,0,1,100,100,3300,139,1788,3,4.99
99120,within an hour,t,2.0,t,t,t,0,101,4.81,4.79,1.3,Rome,0,6,1,1,1,100,100,2312,121,2156,3,4.955
106714,within an hour,t,0.0,t,t,t,0,0,4.83,4.71,1.02,Rome,0,7,1,1,1,100,100,1116,179,1110,2,4.845000000000001
99395,within an hour,t,3.0,t,t,t,5,251,4.95,4.89,3.16,Rome,0,6,1,1,1,100,100,2640,108,2143,2,4.98
101675,within an hour,t,3.0,t,t,t,1,310,4.81,4.89,1.11,Rome,0,9,1,1,1,100,100,1989,128,1781,2,4.970000000000001
106958,within an hour,f,3.0,t,t,t,1,71,4.79,4.89,0.59,Rome,0,5,1,1,1,100,100,2841,790,1041,2,5.0
96531,within an hour,f,6.0,t,t,t,16,336,5.0,4.94,0.56,Rome,0,7,1,1,1,100,94,2967,846,1046,2,5.0
103911,within a few hours,f,11.0,t,t,t,0,283,4.83,4.0,0.22,Rome,0,9,1,1,1,100,88,3698,839,902,30,4.75
104733,within an hour,f,3.0,t,t,t,24,84,4.92,4.9,2.17,Rome,0,6,1,1,1,100,100,1356,139,1327,2,4.93
102606,within an hour,f,1.0,t,t,t,6,298,4.62,4.43,4.16,Rome,0,5,1,1,1,100,100,1998,115,1642,1,4.58
102158,within an hour,t,2.0,t,t,t,7,153,4.95,4.95,3.55,Rome,0,7,1,1,1,100,100,2579,86,1706,2,4.925
95543,within a few hours,t,2.0,t,t,t,13,53,4.96,4.95,4.37,Rome,0,5,1,1,1,100,94,2826,94,2809,3,4.995
93500,within an hour,f,6.0,t,t,t,28,358,4.59,4.89,0.48,Rome,0,6,1,1,1,100,100,3922,857,3530,1,4.885
108607,within an hour,f,1.0,t,f,t,28,363,4.88,4.89,0.04,Rome,0,1,0,0,1,100,100,919,914,914,3,4.96
111609,within an hour,f,12.0,t,t,t,0,263,5.0,4.89,1.9,Rome,0,7,1,1,1,100,100,901,172,225,3,5.0
105879,within an hour,f,1.0,t,t,t,0,191,4.67,5.0,0.09,Rome,0,7,1,1,1,100,100,1211,731,1052,3,5.0
100586,within an hour,f,80.0,t,t,t,30,204,5.0,4.5,0.05,Rome,0,8,1,1,1,97,100,3022,1036,1963,5,3.0
104218,within an hour,f,1.0,t,t,t,0,182,4.88,4.94,0.37,Rome,0,5,1,1,1,100,100,1464,1158,1395,2,5.0
94720,within an hour,f,1.0,t,t,t,10,327,4.88,4.84,2.05,Rome,0,5,1,1,1,100,100,3096,99,2678,4,4.965
99643,within an hour,t,5.0,t,t,t,6,333,4.9,4.87,5.25,Rome,0,7,1,1,1,92,96,2133,110,2111,2,4.905
94605,a few days or more,f,2.0,t,f,t,23,358,4.33,4.22,0.15,Rome,0,3,1,0,1,43,100,3153,123,2022,2,4.665
97321,within an hour,t,2.0,t,t,t,7,132,4.93,4.91,0.65,Rome,0,5,1,1,1,100,100,2481,214,2154,2,4.98
93832,within an hour,f,2.0,t,t,t,0,0,4.5,4.0,0.03,Rome,0,6,1,1,1,100,100,3579,2361,2418,3,5.0
101477,within an hour,f,11.0,t,t,t,6,256,4.94,4.72,1.85,Rome,0,8,1,1,1,100,96,2788,116,1815,3,4.98
93470,within an hour,f,5.0,t,t,t,8,304,4.92,4.83,0.1,Rome,0,6,1,1,1,100,100,3964,1156,3825,3,4.9
96242,within an hour,f,1.0,t,t,t,13,320,4.93,4.95,1.17,Rome,0,8,1,1,1,100,75,2643,177,2216,4,4.98
110292,within an hour,t,0.0,t,t,t,9,334,4.88,4.84,1.56,Rome,0,2,1,0,1,100,94,637,86,564,2,4.96
103095,within an hour,f,10.0,t,t,t,11,337,5.0,5.0,0.88,Rome,0,6,1,1,1,90,89,1663,117,117,1,5.0
111708,within an hour,f,1.0,t,t,t,10,160,4.64,4.82,4.43,Rome,0,2,1,0,1,90,100,274,104,232,2,4.545
108024,within a day,f,39.0,t,t,t,0,334,5.0,5.0,0.03,Rome,0,5,1,1,1,74,46,2269,960,960,1,5.0
112867,within an hour,f,0.0,t,t,t,8,343,4.0,4.5,3.75,Rome,0,2,1,0,1,100,100,259,87,115,1,4.125
98929,within an hour,f,1.0,t,t,t,0,0,4.98,4.95,0.68,Rome,0,6,1,1,1,100,100,3264,1023,2208,2,5.0
95450,within a day,f,2.0,t,t,t,0,252,5.0,5.0,0.01,Rome,0,8,1,1,1,70,25,2877,2662,2662,28,5.0
104923,within a few hours,f,1.0,t,t,t,0,131,5.0,5.0,0.3,Rome,0,5,1,1,1,100,100,1331,123,792,1,5.0
110819,within an hour,f,23.0,t,t,t,4,181,4.68,4.67,4.41,Rome,0,7,1,1,1,91,100,1173,101,512,1,4.84
103398,within an hour,f,6.0,t,t,t,4,339,4.75,5.0,0.09,Rome,0,6,1,1,1,100,100,2458,929,1483,2,4.125
101453,within an hour,f,2.0,t,t,t,7,342,4.49,4.59,1.29,Rome,0,5,1,0,1,100,100,3413,787,1808,3,4.77
102731,within an hour,f,4.0,t,f,t,10,313,4.9,4.9,0.2,Rome,0,3,1,0,1,100,100,1628,735,1610,1,4.9
105978,within an hour,f,10.0,t,t,t,27,362,4.48,4.67,0.79,Rome,0,8,1,0,1,76,99,1924,809,1147,1,4.795
111084,within an hour,f,0.0,t,t,t,15,190,4.77,4.62,1.85,Rome,0,7,1,1,1,90,100,423,110,294,2,4.81
108277,within an hour,f,4.0,t,t,t,7,62,4.73,4.57,2.33,Rome,0,6,1,1,1,100,100,3419,88,946,1,4.9350000000000005
97037,within an hour,t,3.0,t,t,t,23,351,4.86,4.88,1.42,Rome,0,5,1,1,1,100,100,2827,103,2445,3,4.98
100803,within an hour,f,1.0,t,t,t,13,153,4.75,4.69,1.52,Rome,0,7,1,1,1,100,100,1937,727,1032,2,4.875
94955,within an hour,t,14.0,t,t,t,6,284,4.62,4.75,2.79,Rome,0,7,1,1,1,100,99,4166,143,2977,1,4.825
99110,within a few hours,f,2.0,t,t,t,5,340,4.87,4.79,1.62,Rome,0,6,1,1,1,100,94,2317,145,2152,3,4.955
105482,a few days or more,f,2.0,t,t,t,0,0,5.0,5.0,0.14,Rome,0,8,1,1,1,40,75,1256,789,1158,1,5.0
112099,within an hour,t,1.0,t,t,t,20,355,4.63,4.84,4.04,Rome,0,7,1,1,1,100,100,542,101,224,2,4.74
108581,within an hour,t,0.0,t,t,t,4,55,4.95,4.99,2.69,Rome,0,7,1,1,1,100,100,2574,90,907,2,4.970000000000001
110856,within an hour,f,0.0,t,t,t,10,336,4.85,4.92,1.85,Rome,0,7,1,1,1,100,100,521,105,504,1,4.865
110562,within an hour,f,1340.0,t,f,t,30,365,3.25,3.75,0.27,Rome,0,2,1,0,1,100,100,986,352,528,1,3.875
107227,within an hour,t,2.0,t,t,t,2,239,5.0,5.0,0.33,Rome,0,7,1,1,1,100,87,1494,500,1002,2,5.0
104548,within an hour,f,10.0,t,f,t,0,0,4.0,4.0,0.17,Rome,0,2,1,0,1,100,82,1682,261,261,1,5.0
93879,within an hour,f,2.0,t,t,t,0,0,4.79,4.78,1.46,Rome,0,7,1,0,1,100,100,3634,855,3482,2,4.82
104927,within a day,f,2.0,t,f,t,23,358,5.0,5.0,0.17,Rome,0,2,1,0,1,86,100,1331,1201,1305,6,5.0
105087,within a few hours,t,1.0,t,t,t,22,172,5.0,5.0,0.88,Rome,0,2,1,0,1,100,74,1310,103,1276,2,5.0
103656,within a few hours,f,2.0,t,f,t,30,90,5.0,5.0,0.05,Rome,0,4,1,0,1,100,0,2877,1020,1403,2,5.0
105871,within an hour,f,23.0,t,t,t,0,283,4.17,4.5,0.16,Rome,0,5,1,1,1,100,97,1248,1056,1200,1,4.25
106361,within an hour,f,1.0,t,t,t,8,245,4.93,4.86,1.28,Rome,0,4,1,0,1,100,88,1152,109,1092,2,4.955
95301,within a day,f,1.0,t,f,t,7,342,4.88,4.91,1.02,Rome,0,5,1,0,1,100,25,2889,847,1793,1,4.96
95500,within an hour,t,4.0,t,t,t,9,159,5.0,5.0,0.12,Rome,0,6,1,1,1,100,100,2840,1038,2615,7,5.0
96972,within a day,f,3.0,t,t,t,0,252,4.92,4.94,3.42,Rome,0,6,1,1,1,100,100,2504,722,2475,2,4.9350000000000005
103418,within an hour,f,2.0,t,t,t,9,324,5.0,5.0,0.08,Rome,0,0,0,0,0,100,100,3051,788,826,1,5.0
99739,within an hour,t,2.0,t,t,t,0,258,5.0,4.98,0.94,Rome,0,6,1,1,1,100,100,2158,287,1971,2,5.0
103172,within a few hours,f,2.0,t,f,t,0,283,4.71,4.71,0.29,Rome,0,3,1,0,1,100,0,1565,1156,1516,4,4.859999999999999
111985,within an hour,f,0.0,t,t,t,1,276,5.0,5.0,0.6,Rome,0,2,1,0,1,100,100,250,102,233,3,5.0
108558,within an hour,f,10.0,t,t,t,15,215,4.76,4.65,0.65,Rome,0,4,1,0,1,100,100,2463,106,869,1,4.59
98370,within an hour,t,6.0,t,t,t,0,37,4.68,4.64,3.27,Rome,0,5,1,0,1,90,100,2658,124,2240,2,4.605
96255,within an hour,t,3.0,t,t,t,6,272,4.88,4.73,0.65,Rome,0,5,1,1,1,100,92,2640,87,2398,2,4.890000000000001
102048,within an hour,f,4.0,t,t,t,2,294,5.0,5.0,0.04,Rome,0,6,1,1,1,100,100,2473,1308,1692,2,5.0
106243,within an hour,t,3.0,t,t,t,14,266,5.0,5.0,0.15,Rome,0,2,1,0,1,100,100,1658,277,277,1,5.0
96212,within an hour,f,2.0,t,t,t,11,276,4.93,4.9,1.1,Rome,0,9,1,1,1,100,100,2777,151,2617,3,4.949999999999999
102569,within an hour,f,6.0,t,t,t,10,342,3.8,5.0,0.19,Rome,0,8,1,1,1,100,100,1671,774,1044,1,4.9
97977,within a few hours,f,2.0,t,f,t,0,311,4.78,4.88,0.43,Rome,0,3,1,0,1,100,77,2340,133,2324,2,4.925
93503,within a few hours,f,2.0,t,t,t,3,338,4.6,4.72,2.57,Rome,0,9,1,1,1,64,85,3912,188,3237,2,4.73
106692,within an hour,t,4.0,t,t,t,0,0,5.0,4.0,0.04,Rome,0,3,1,0,1,100,100,2514,886,886,1,5.0
112656,within an hour,f,0.0,t,t,t,30,365,4.17,4.0,2.5,Rome,0,2,1,0,1,80,100,166,122,155,1,4.165
99759,within an hour,f,2.0,t,f,t,0,0,5.0,5.0,0.04,Rome,0,3,1,0,1,100,100,2119,2089,2104,2,5.0
103302,within a few hours,f,1.0,t,f,t,0,0,5.0,5.0,0.12,Rome,0,2,1,0,1,100,56,2338,124,1532,2,4.9
98454,within an hour,f,1.0,t,t,t,3,65,4.71,4.38,3.16,Rome,0,6,1,1,1,100,100,2946,101,2255,3,4.8
106249,within a few hours,t,6.0,t,t,t,11,17,4.85,4.81,1.54,Rome,0,2,1,0,1,100,100,1171,564,1117,2,4.865
99665,within an hour,f,2.0,t,t,t,0,161,4.57,4.64,0.21,Rome,0,7,1,1,1,100,100,755,936,2117,1,4.86
99704,within a few hours,t,1.0,t,t,t,8,251,4.89,4.85,3.53,Rome,0,6,1,1,1,100,86,2545,85,2117,3,4.875
103966,within an hour,t,1.0,t,t,t,0,1,4.97,4.95,3.08,Rome,0,8,1,1,1,100,100,1996,726,1429,2,4.98
112062,within an hour,t,0.0,t,t,t,2,333,4.88,4.97,7.18,Rome,0,2,1,0,1,100,100,995,88,225,3,4.97
99225,within an hour,t,10.0,t,t,t,25,351,4.9,4.9,0.16,Rome,0,6,1,1,1,100,82,2601,844,2015,1,4.8
112515,within an hour,f,0.0,t,t,t,8,188,4.85,4.46,4.38,Rome,0,2,1,0,1,100,100,182,94,172,2,4.96
108385,within an hour,t,2.0,t,t,t,21,349,4.86,4.73,0.78,Rome,0,5,0,1,1,100,100,3061,116,924,1,4.975
98778,within an hour,f,1.0,t,f,t,0,161,5.0,5.0,0.13,Rome,0,3,1,0,1,100,100,2303,1520,2104,1,5.0
101017,within an hour,t,5.0,t,t,t,23,358,4.95,4.95,2.68,Rome,0,6,1,1,1,100,100,2887,121,1798,1,4.949999999999999
93408,within a day,f,2.0,t,t,t,16,336,4.88,4.84,1.15,Rome,0,6,1,1,1,90,89,4177,117,4162,2,4.859999999999999
94562,within an hour,f,3.0,t,t,t,0,0,4.84,4.79,0.72,Rome,0,8,1,1,1,100,100,3159,1235,2838,5,4.9
108048,within an hour,f,1.0,t,t,t,0,324,4.88,4.77,2.54,Rome,0,6,1,1,1,100,100,2928,362,968,2,4.885
96159,within an hour,f,5.0,t,t,t,16,17,4.85,4.63,0.81,Rome,0,5,1,1,1,100,100,3441,788,2616,30,4.975
102092,within an hour,t,6.0,t,t,t,24,345,4.97,4.91,3.21,Rome,0,7,1,1,1,100,98,2766,91,1597,2,4.955
110112,within an hour,f,0.0,t,t,t,15,229,5.0,5.0,1.12,Rome,0,6,1,1,1,100,100,2438,115,244,2,5.0
106653,within an hour,f,8.0,t,t,t,4,312,4.75,4.5,0.12,Rome,0,6,1,1,1,100,100,2060,834,1069,1,5.0
98662,within an hour,f,1.0,t,t,t,0,311,5.0,4.95,0.3,Rome,0,8,1,1,1,100,100,2255,367,2188,2,4.95
102131,within a few hours,f,1.0,t,f,t,0,126,4.75,4.5,0.08,Rome,0,3,1,0,1,100,25,3309,1237,1612,2,4.625
111413,within a day,f,0.0,t,f,t,0,271,5.0,5.0,0.18,Rome,0,2,0,0,1,100,100,1195,246,246,2,5.0
103709,within an hour,f,9.0,t,t,t,6,58,4.88,4.97,1.17,Rome,0,6,1,1,1,100,99,2557,303,1417,1,4.845
110491,within an hour,f,44.0,t,t,t,0,169,3.33,3.33,0.18,Rome,0,8,1,1,1,100,100,4100,194,571,3,3.835
109879,within an hour,f,0.0,t,t,t,7,320,4.56,4.89,3.18,Rome,0,5,1,1,1,100,100,909,103,168,4,4.835
108671,a few days or more,f,1.0,t,f,t,4,339,5.0,5.0,0.04,Rome,0,2,1,0,1,33,100,955,900,900,7,5.0
99743,within an hour,f,1.0,t,f,t,0,0,4.88,4.89,0.03,Rome,0,3,1,0,1,100,100,2118,2049,2049,5,4.96
104936,within an hour,f,1.0,t,t,t,0,0,5.0,5.0,0.04,Rome,0,6,1,1,1,100,100,2391,924,924,90,5.0
107148,within an hour,f,9.0,t,t,t,17,222,4.67,4.67,2.85,Rome,0,9,1,1,1,100,99,3555,101,1042,1,4.71
96436,within an hour,t,2.0,t,f,t,0,0,5.0,5.0,0.24,Rome,0,4,1,0,1,90,94,3514,1720,2339,2,4.91
105867,within an hour,f,23.0,t,t,t,0,283,3.71,4.43,0.19,Rome,0,5,1,1,1,100,97,1248,122,1189,1,3.86
105167,within an hour,t,1.0,t,t,t,24,344,4.98,4.98,2.31,Rome,0,5,1,1,1,100,100,2801,88,1266,2,4.98
94098,within a few hours,t,1.0,t,t,t,23,173,4.74,4.86,1.1,Rome,0,5,1,1,1,100,100,3394,172,3245,4,4.845000000000001
99844,within an hour,f,1.0,t,t,t,0,0,4.8,5.0,0.08,Rome,0,6,1,1,1,100,100,2105,1976,2076,2,5.0
99361,within an hour,t,3.0,t,t,t,17,198,4.9,4.97,2.26,Rome,0,6,1,1,1,100,68,2494,116,2075,20,4.970000000000001
111019,within an hour,t,11.0,t,t,t,14,338,4.88,4.67,1.98,Rome,0,8,1,1,1,100,100,4041,99,447,2,4.8100000000000005
100939,within an hour,f,1.0,t,f,t,0,36,5.0,4.86,0.12,Rome,0,3,1,0,1,100,0,1939,1260,1846,7,5.0
101990,within an hour,f,42.0,t,t,t,9,299,4.83,4.58,0.74,Rome,0,9,1,1,1,100,100,3085,85,1701,3,4.890000000000001
111641,within an hour,f,277.0,t,t,t,0,0,5.0,5.0,0.91,Rome,0,8,1,1,1,99,100,1989,116,116,2,5.0
96151,within an hour,f,1.0,t,t,t,0,229,4.9,4.93,0.74,Rome,0,8,1,1,1,100,100,3567,106,2466,3,4.965
107896,within a few hours,f,3.0,t,t,t,24,359,5.0,5.0,0.05,Rome,0,7,1,1,1,90,0,3535,735,735,2,5.0
104546,within an hour,t,5.0,t,t,t,1,277,4.91,4.84,2.24,Rome,0,5,1,1,1,100,100,1374,96,1331,1,4.965
104380,within an hour,f,2.0,t,f,t,0,333,4.92,4.69,0.6,Rome,0,2,1,0,1,100,100,1495,1001,1389,1,4.98
96092,within a few hours,f,8.0,t,t,t,7,342,4.78,4.78,0.11,Rome,0,7,1,1,1,100,29,3357,978,2520,5,4.725
103762,within a few hours,t,6.0,t,t,t,24,352,4.93,4.87,0.34,Rome,0,8,1,1,1,100,97,3612,543,1404,2,5.0
102336,within an hour,f,2.0,t,t,t,7,138,4.8,4.47,2.59,Rome,0,8,1,1,1,100,98,1693,122,1660,3,4.93
111427,within an hour,f,5.0,t,t,t,25,360,4.25,4.75,0.58,Rome,0,6,1,1,1,100,90,1283,203,289,1,4.5
103601,within an hour,f,10.0,t,f,t,0,0,5.0,5.0,0.22,Rome,0,2,1,0,1,100,82,1682,218,218,3,5.0
108015,within an hour,f,1.0,t,t,t,0,332,4.67,5.0,0.13,Rome,0,5,1,1,1,100,100,1142,791,981,2,5.0
109447,within an hour,t,0.0,t,t,t,9,207,4.97,5.0,5.05,Rome,0,5,1,1,1,100,97,818,85,291,2,5.0
94125,within an hour,t,8.0,t,t,t,0,2,4.5,4.48,0.42,Rome,0,5,1,0,1,100,100,3566,1041,2069,5,4.5
96710,within a few hours,f,3.0,t,t,t,0,252,4.9,4.47,0.65,Rome,0,6,1,1,1,100,71,3066,147,2512,2,4.96
102972,within a day,f,4.0,t,t,t,11,346,1.0,1.0,0.03,Rome,0,5,1,0,1,60,25,2617,1054,1054,3,3.5
104474,within an hour,f,1.0,t,f,t,0,57,4.71,4.29,0.42,Rome,0,3,1,0,1,100,100,3393,160,1380,1,4.795
111658,within an hour,t,0.0,t,t,t,17,342,4.87,4.97,5.38,Rome,0,1,0,0,1,100,100,280,94,256,1,5.0
103132,within an hour,t,1.0,t,t,t,0,119,4.89,4.86,4.72,Rome,0,6,1,1,1,100,100,1576,87,1551,1,4.98
108783,within an hour,t,2.0,t,t,t,7,248,4.97,4.86,1.08,Rome,0,5,1,1,1,100,100,1403,152,891,2,4.984999999999999
98921,within a few hours,f,2.0,t,t,t,3,199,4.9,4.93,3.02,Rome,0,5,1,1,1,91,98,2221,165,2210,2,4.93
102730,within an hour,f,4.0,t,f,t,17,348,4.89,5.0,0.37,Rome,0,3,1,0,1,100,100,1628,894,1609,1,5.0
107798,within an hour,f,3.0,t,t,t,0,331,4.67,3.67,0.12,Rome,0,5,1,0,1,100,100,2877,179,865,30,5.0
101514,within a few hours,f,2.0,t,t,t,10,345,4.83,4.5,2.51,Rome,0,5,1,1,1,100,93,2572,108,1792,3,4.83
108705,within an hour,t,2.0,t,t,t,0,109,5.0,5.0,0.04,Rome,0,8,1,1,1,100,100,2258,865,865,2,5.0
98220,within an hour,f,1.0,t,t,t,0,0,4.7,4.53,2.82,Rome,0,4,1,1,1,100,100,3038,529,2255,29,4.855
106095,within an hour,f,1.0,t,f,t,0,300,5.0,5.0,0.03,Rome,0,2,1,0,1,100,100,1186,1103,1103,2,5.0
104930,within an hour,f,7.0,t,t,t,10,171,3.89,4.05,0.62,Rome,0,2,1,0,1,100,100,3203,102,996,1,4.105
103197,within an hour,f,2.0,t,f,t,0,202,4.86,5.0,0.16,Rome,0,2,1,0,1,100,100,1554,1054,1427,1,5.0
106445,within a few hours,f,1.0,t,t,t,1,138,4.94,4.97,0.96,Rome,0,6,1,1,1,100,100,1143,96,1085,1,4.984999999999999
